Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2018,Tot_Clms_2018,Tot_Benes_2018,Tot_Spndng_2019,Tot_Clms_2019,Tot_Benes_2019,Tot_Spndng_2020,Tot_Clms_2020,Tot_Benes_2020,Tot_Spndng_2021,Tot_Clms_2021,Tot_Benes_2021,Tot_Spndng_2022,Tot_Clms_2022,Tot_Benes_2022
Votrient,"Pazopanib HCl",Novartis,230829576.51,23239,4668,204098034.38,19743,3601,147821583.33,13859,2574,126114097.21,11240,2111,106613649.38,9189,1787
Vp-PNV-DHA,"Prenatal No.52/Iron/FA/DHA",Overall,19157.12,349,79,19433.1,300,89,21956.03,292,90,17096.07,241,74,3447.01,56,31
Vp-PNV-DHA,"Prenatal No.52/Iron/FA/DHA","Virtus Pharmace",19157.12,349,79,19433.1,300,89,21956.03,292,90,17096.07,241,74,3447.01,56,31
"Vp-Vite Rx","Vit B Comp No.3/Folic/C/Biotin",Overall,1898.71,138,61,"","","",243.67,48,"","","","",192.73,17,""
"Vp-Vite Rx","Vit B Comp No.3/Folic/C/Biotin","Virtus Pharmace",1898.71,138,61,"","","",243.67,48,"","","","",192.73,17,""
Vpriv,"Velaglucerase Alfa",Overall,8476836.28,280,22,7893810.82,246,20,8205400.2,246,20,8478535.21,256,21,8532016.47,254,24
Vpriv,"Velaglucerase Alfa","Shire US Inc.",8476836.28,280,22,7893810.82,246,20,8205400.2,246,20,8478535.21,256,21,8532016.47,254,24
Vraylar,"Cariprazine HCl",Overall,184899651.69,149925,26884,305138945.43,246419,44144,487495093.42,375543,56285,583108993.45,436709,63398,708765555.05,509082,73893
Vraylar,"Cariprazine HCl","Allergan Inc.",184899651.69,149925,26884,305138945.43,246419,44144,487495093.42,375543,56285,583108993.45,436709,63398,708765555.05,509082,73893
Vtama,Tapinarof,Overall,"","","","","","","","","","","","",2800009.08,1965,1422
Vtama,Tapinarof,"Dermavant Scien","","","","","","","","","","","","",2800009.08,1965,1422
"Vtol Lq",Butalb/Acetaminophen/Caffeine,Overall,"","","","","","",169304.87,76,23,291196.6,153,25,204188.47,101,13
"Vtol Lq",Butalb/Acetaminophen/Caffeine,"Monarch Pcm, Ll","","","","","","",169304.87,76,23,291196.6,153,25,204188.47,101,13
Vuity,"Pilocarpine HCl",Overall,"","","","","","","","","",4719.64,56,56,454099.08,5084,3148
Vuity,"Pilocarpine HCl","Abbvie US LLC","","","","","","","","","",4719.64,56,56,454099.08,5084,3148
Vumerity,"Diroximel Fumarate",Overall,"","","",107998.41,12,11,16976972.21,1988,668,99890636.84,10949,1996,119582404.48,13045,2050
Vumerity,"Diroximel Fumarate",Biogen-Idec,"","","",107998.41,12,11,16976972.21,1988,668,99890636.84,10949,1996,119582404.48,13045,2050
Vusion,"Miconazole Nitrate/Zinc Ox/Pet",Overall,"","",248,"","",118,17970.21,27,60,59051.99,90,43,48600.1,76,35
Vusion,"Miconazole Nitrate/Zinc Ox/Pet",Mylan,"","","","","","",17970.21,27,12,59051.99,90,43,48600.1,76,35
Vyepti,Eptinezumab-Jjmr,Overall,"","","","","","",480832.28,257,176,2345426.73,929,452,4668437.05,1492,659
Vyepti,Eptinezumab-Jjmr,"Lundbeck Inc.","","","","","","",480832.28,257,176,2345426.73,929,452,4668437.05,1492,659
Vyfemla,"Norethindrone-Ethin. Estradiol",Overall,38434.28,892,227,42374.66,871,227,40058.65,727,184,27909.85,532,156,27108.25,523,141
Vyfemla,"Norethindrone-Ethin. Estradiol","Lupin Pharmaceu",38434.28,892,227,42374.66,871,227,40058.65,727,184,27909.85,532,156,27108.25,523,141
Vylibra,"Norgestimate-Ethinyl Estradiol",Overall,2531.34,123,59,6988.4,348,101,3151.91,157,29,2662.2,124,27,2365.86,103,27
Vylibra,"Norgestimate-Ethinyl Estradiol","Afaxys, Inc.",2531.34,123,59,6988.4,348,101,3151.91,157,29,2662.2,124,27,2365.86,103,27
Vyndamax,Tafamidis,Overall,"","","",14937196.96,636,345,253267540.59,11045,1936,532147189.86,23594,3563,845100486.8,34850,5088
Vyndamax,Tafamidis,"Pfizer US Pharm","","","",14937196.96,636,345,253267540.59,11045,1936,532147189.86,23594,3563,845100486.8,34850,5088
Vyndaqel,"Tafamidis Meglumine",Overall,"","","",130157322.21,6212,1621,199634904.45,9304,1337,126772500.39,5797,759,109330317.45,4705,604
Vyndaqel,"Tafamidis Meglumine","Pfizer US Pharm","","","",130157322.21,6212,1621,199634904.45,9304,1337,126772500.39,5797,759,109330317.45,4705,604
Vyondys-53,Golodirsen,Overall,"","","","","","",3649067.62,32,"",2653195.54,25,"",4166647.47,31,""
Vyondys-53,Golodirsen,"Sarepta Therape","","","","","","",3649067.62,32,"",2653195.54,25,"",4166647.47,31,""
Vytorin,Ezetimibe/Simvastatin,Overall,17842096,31581,8693,11421197.2,17984,4197,9298870.06,13708,3080,7093102.98,10176,2417,5742719.39,7790,1790
Vytorin,Ezetimibe/Simvastatin,"Organon LLC","","","","","","","","","",1767362.26,2350,1432,5606613.4,7516,1763
Vytorin,Ezetimibe/Simvastatin,"Merck Sharp & D",17842096,31581,8693,11421197.2,17984,4197,9298870.06,13708,3080,5325740.72,7826,2347,136105.99,274,179
Vyvanse,"Lisdexamfetamine Dimesylate",Overall,71759351.31,217265,32077,81808243.85,242208,35338,95861741.66,267007,36686,108096029.78,284622,39975,127207219.13,316180,45398
Vyvanse,"Lisdexamfetamine Dimesylate","Shire US Inc.",71759351.31,217265,32077,81808243.85,242208,35338,95861741.66,267007,36686,108096029.78,284622,39975,127207219.13,316180,45398
Vyvgart,"Efgartigimod Alfa-Fcab",Overall,"","","","","","","","","","","","",75471019.37,1672,518
Vyvgart,"Efgartigimod Alfa-Fcab","Argenx US, Inc","","","","","","","","","","","","",75471019.37,1672,518
Vyzulta,"Latanoprostene Bunod",Overall,8640790.25,21520,9995,24495875.57,67188,21280,37642502.51,101073,28139,57633322.13,146081,42401,86520403.37,206403,57544
Vyzulta,"Latanoprostene Bunod","Bausch & Lomb I",8640790.25,21520,9995,24495875.57,67188,21280,37642502.51,101073,28139,57633322.13,146081,42401,86520403.37,206403,57544
Wakix,"Pitolisant HCl",Overall,"","","",1200834.11,208,89,31542408.29,3671,657,55827154.21,5502,825,65551787.43,6217,940
Wakix,"Pitolisant HCl","Harmony Bioscie","","","",1200834.11,208,89,31542408.29,3671,657,55827154.21,5502,825,65551787.43,6217,940
"Warfarin Sodium","Warfarin Sodium",Overall,147100299.27,11248425,1750645,119810713.2,9487272,1549058,109229758.68,7987763,1369039,86371652.13,6745289,1209783,76044619.35,5825924,1065202
"Warfarin Sodium","Warfarin Sodium","Zydus Pharmaceu",269834.78,27652,7552,92302.67,9160,2842,56984.6,5400,1619,44751.43,3899,1130,33352.56,2739,769
"Warfarin Sodium","Warfarin Sodium","Teva USA",69932861.35,5386012,880827,55092774.37,4335558,745848,49949258.05,3323370,647463,41666826.07,2885726,599955,38110456.59,2501318,508320
"Warfarin Sodium","Warfarin Sodium","Taro Pharm USA",53347215.33,3358804,692135,42366075.55,2731304,579161,35621616.63,2236527,497480,25896718.03,1881508,440320,21267353.95,1609136,377201
"Warfarin Sodium","Warfarin Sodium","Rising Pharm",14258223.2,1633968,353736,13981339.75,1579906,341814,14459524.18,1541876,330530,9295632.58,1135982,266818,7803925.15,960328,216371
"Warfarin Sodium","Warfarin Sodium","Gsms, Inc.","","","","","","",93.29,22,"",311.41,84,20,113.85,22,""
"Warfarin Sodium","Warfarin Sodium","Exelan Pharmace",1385457,160767,27846,1024162.07,127989,19468,479170.25,68641,11320,89358.42,12611,3418,20393.06,2499,730
"Warfarin Sodium","Warfarin Sodium","Camber Pharmace",24067.75,2509,716,12914.77,1257,346,7394.14,684,195,4367.15,428,134,3020.05,233,90
"Warfarin Sodium","Warfarin Sodium","Amneal Pharmace",7870003.96,675857,127389,7231504.98,699754,130779,8648093.67,809725,147072,9366794.5,823524,150526,8802793.65,748833,135503
"Warfarin Sodium","Warfarin Sodium",AHP,12635.9,2856,891,9639.04,2344,746,7623.87,1518,632,6892.54,1527,517,3210.49,816,357
Water,"Water For Irrigation,Sterile",Overall,553637.15,25365,6854,500275.2,22363,6175,499259.92,19793,5414,506105.15,18426,5009,445784.3,16439,4607
Water,"Water For Irrigation,Sterile","Hospira/Icu Med",157377.87,6126,2051,149040.57,5902,1787,87524.14,3286,1015,51152.95,1496,431,6831.04,196,96
Water,"Water For Irrigation,Sterile","Baxter Healthca",288867.03,12554,3727,257310.88,11801,3421,281716.13,11628,3245,327091.89,12502,3420,313486.87,12115,3407
Water,"Water For Irrigation,Sterile",B.Braun,107392.25,6685,1715,93923.75,4660,1580,130019.65,4879,1594,127860.31,4428,1505,125466.39,4128,1390
Webcol,"Alcohol Antiseptic Pads",Overall,6699.36,3227,1234,7753.85,3402,1325,10819.57,4455,1986,6946.74,3121,1273,6527.2,2935,1340
Webcol,"Alcohol Antiseptic Pads",Covidien/Kendal,6699.36,3227,1234,7753.85,3402,1325,10819.57,4455,1986,6946.74,3121,1273,6527.2,2935,1340
Welchol,"Colesevelam HCl",Overall,211669883.86,307825,84361,102132871.46,143195,36178,78099195.03,102465,24277,38543912.02,50751,12159,22576602.68,28099,6289
Welchol,"Colesevelam HCl","Daiichi Sankyo/",211669883.86,307825,84361,102132871.46,143195,36178,78099195.03,102465,24277,38543912.02,50751,12159,18621849.58,24224,6035
Welchol,"Colesevelam HCl","Cosette Pharmac","","","","","","","","","","","","",3954753.1,3875,2469
Welireg,Belzutifan,Overall,"","","","","","","","","",3981412.89,147,67,29705807.27,1170,222
Welireg,Belzutifan,"Merck Sharp & D","","","","","","","","","",3981412.89,147,67,29705807.27,1170,222
"Wellbutrin SR","Bupropion HCl",Overall,6316328.58,9519,1829,6341695.42,8860,1818,6174263.77,8141,1611,5951784.4,7485,1544,5737309.68,6938,1466
"Wellbutrin SR","Bupropion HCl",Glaxosmithkline,6316328.58,9519,1829,6341695.42,8860,1818,6174263.77,8141,1611,5951784.4,7485,1544,5737309.68,6938,1466
"Wellbutrin XL","Bupropion HCl",Overall,65191802.02,24506,4115,66960905.03,24339,4029,74015160.42,24125,3950,75767019.68,21360,3661,76885991.57,19642,3461
"Wellbutrin XL","Bupropion HCl","Bausch Health U",65191802.02,24506,4115,66960905.03,24339,4029,74015160.42,24125,3950,75767019.68,21360,3661,76885991.57,19642,3461
Wera,"Norethindrone-Ethin. Estradiol",Overall,20374.52,628,138,22806.02,638,121,22904.88,663,127,23562.82,614,129,17981.95,516,111
Wera,"Norethindrone-Ethin. Estradiol","Northstar Rx Ll",20374.52,628,138,22806.02,638,121,22904.88,663,127,23562.82,614,129,17981.95,516,111
"Wescap-Pn DHA","Multivit 47/Iron/Folate 1/DHA",Overall,"","","","","","","","","","","","",3315.91,55,18
"Wescap-Pn DHA","Multivit 47/Iron/Folate 1/DHA","Westminster Pha","","","","","","","","","","","","",3315.91,55,18
"Wesnate DHA","PNV 11/Iron Fum/Folic Acid/Om3",Overall,"","","","","","","","","","","","",1533.58,11,""
"Wesnate DHA","PNV 11/Iron Fum/Folic Acid/Om3","Westminster Pha","","","","","","","","","","","","",1533.58,11,""
"Westab Plus","PNV,Calcium 72/Iron/Folic Acid",Overall,"","","","","","","","","",88882.65,3460,1603,239476.68,10085,3689
"Westab Plus","PNV,Calcium 72/Iron/Folic Acid","Westminster Pha","","","","","","","","","",88882.65,3460,1603,239476.68,10085,3689
Winlevi,Clascoterone,Overall,"","","","","","","","","",21337.51,38,38,514980.57,860,505
Winlevi,Clascoterone,"Sun Pharma Glob","","","","","","","","","",21337.51,38,38,514980.57,860,505
"Wixela Inhub","Fluticasone Propion/Salmeterol",Overall,"","","",208008963.1,708091,282641,336782717.86,1133759,371599,366928382.18,1249010,401682,326812318.5,1094388,352093
"Wixela Inhub","Fluticasone Propion/Salmeterol",Mylan,"","","",208008963.1,708091,282641,336782717.86,1133759,371599,366928382.18,1249010,401682,326812318.5,1094388,352093
"Wymzya Fe","Noreth-Ethinyl Estradiol/Iron",Overall,45372.61,558,114,39255.98,436,87,40050.99,424,84,36419.35,404,86,14891.89,166,49
"Wymzya Fe","Noreth-Ethinyl Estradiol/Iron","Lupin Pharmaceu",45372.61,558,114,39255.98,436,87,40050.99,424,84,36419.35,404,86,14891.89,166,49
Xadago,"Safinamide Mesylate",Overall,6304632.61,6306,1354,8781629.34,8065,1441,10536449.5,8519,1395,10886771.51,7548,1287,10622045.26,6399,1107
Xadago,"Safinamide Mesylate","US Worldmeds",3979943.97,4087,896,5941470.87,5588,1024,7308038.07,6017,997,7735718.21,5403,939,7703748.18,4678,819
Xadago,"Safinamide Mesylate","US World/Supern",2324688.64,2219,638,2840158.47,2477,556,3228411.43,2502,509,3151053.3,2145,435,2918297.08,1721,347
Xalatan,Latanoprost,Overall,10131010.56,31807,6178,9014542.09,27737,5841,8408259.38,22947,4524,6460871.58,16413,3484,5673410.57,13524,2946
Xalatan,Latanoprost,Pfizer/Viatris,10131010.56,31807,6178,9014542.09,27737,5841,8408259.38,22947,4524,6460871.58,16413,3484,5673410.57,13524,2946
Xalkori,Crizotinib,Overall,61860769.62,4088,782,66842556.26,4247,791,62640523.79,3778,654,53046546.55,3071,446,58588555.25,3161,496
Xalkori,Crizotinib,"Pfizer US Pharm",61860769.62,4088,782,66842556.26,4247,791,62640523.79,3778,654,53046546.55,3071,446,58588555.25,3161,496
Xanax,Alprazolam,Overall,16314762,31538,5818,16170388.12,30420,5353,16560144.36,29447,4927,15612424.47,25517,4214,14573124.95,23413,3757
Xanax,Alprazolam,Pfizer/Viatris,16314762,31538,5818,16170388.12,30420,5353,16560144.36,29447,4927,15612424.47,25517,4214,14573124.95,23413,3757
"Xanax XR",Alprazolam,Overall,287590.13,448,104,303161.76,519,91,316484,502,79,390401.74,552,83,348233.94,539,102
"Xanax XR",Alprazolam,Pfizer/Viatris,287590.13,448,104,303161.76,519,91,316484,502,79,390401.74,552,83,348233.94,539,102
Xarelto,Rivaroxaban,Overall,3358548312.8,5896133,1050573,4076953903,6315952,1134089,4701314805,6491930,1184718,5225547771.9,6458283,1258010,5772682547.9,6524784,1311333
Xarelto,Rivaroxaban,"Janssen Pharm.",3358548312.8,5896133,1050573,4076953903,6315952,1134089,4701314805,6491930,1184718,5225547771.9,6458283,1258010,5772682547.9,6524784,1311333
Xatmep,Methotrexate,Overall,16601.62,29,14,46203.2,65,30,91272,83,41,119157.58,116,52,152174.87,155,54
Xatmep,Methotrexate,"Azurity Pharmac",16601.62,29,14,46203.2,65,30,91272,83,41,119157.58,116,52,152174.87,155,54
Xcopri,Cenobamate,Overall,"","","","","","",3577855.23,3495,1114,32547978.33,28039,4124,68154841.77,53354,6411
Xcopri,Cenobamate,"Sk Life Science","","","","","","",3577855.23,3495,1114,32547978.33,28039,4124,68154841.77,53354,6411
Xeljanz,"Tofacitinib Citrate",Overall,243211349.49,55291,8852,288850080.11,62984,9994,320473730.17,66827,9966,324605619.11,64210,9654,295440442.38,53870,7977
Xeljanz,"Tofacitinib Citrate","Pfizer US Pharm",243211349.49,55291,8852,288850080.11,62984,9994,320473730.17,66827,9966,324605619.11,64210,9654,295440442.38,53870,7977
"Xeljanz XR","Tofacitinib Citrate",Overall,336986245.33,73777,12736,473993537.63,94174,15082,575315148.29,107616,16039,625705276.48,114780,16384,591107820.91,101614,13973
"Xeljanz XR","Tofacitinib Citrate","Pfizer US Pharm",336986245.33,73777,12736,473993537.63,94174,15082,575315148.29,107616,16039,625705276.48,114780,16384,591107820.91,101614,13973
Xeloda,Capecitabine,Overall,"","","","","","","","","",7689.95,13,"",28361,21,""
Xeloda,Capecitabine,"Genentech, Inc.","","","","","","","","","",7689.95,13,"",28361,21,""
Xelpros,Latanoprost,Overall,"","","",2090.88,24,16,3787.9,42,17,8928.38,93,44,7785.58,76,47
Xelpros,Latanoprost,"Sun Pharma Glob","","","",2090.88,24,16,3787.9,42,17,8928.38,93,44,7785.58,76,47
Xembify,"Immune Globulin,Gamma(IgG)klhw",Overall,"","","","","","",2356328.69,312,36,6590672.16,800,96,11201339.78,1298,112
Xembify,"Immune Globulin,Gamma(IgG)klhw","Grifols Therape","","","","","","",2356328.69,312,36,6590672.16,800,96,11201339.78,1298,112
Xenazine,Tetrabenazine,Overall,46915065.29,2492,418,30115947.43,1377,196,22369146.09,847,126,14981264.89,524,74,10860126.2,332,48
Xenazine,Tetrabenazine,"Lundbeck Inc.",46915065.29,2492,418,30115947.43,1377,196,22369146.09,847,126,14981264.89,524,74,10860126.2,332,48
Xenical,Orlistat,Overall,1036910.19,1296,457,769509.05,825,260,737509.34,752,227,702903.83,733,197,665879.77,668,197
Xenical,Orlistat,"H2 Pharma LLC",1036910.19,1296,414,769509.05,825,253,737509.34,752,227,702903.83,733,197,665879.77,668,197
Xenleta*,"Lefamulin Acetate",Overall,"","","","","","",76190.76,44,35,120827.78,68,58,67683.59,43,42
Xenleta*,"Lefamulin Acetate","Nabriva Therape*","","","","","","",76190.76,44,35,120827.78,68,58,67683.59,43,42
Xeomin,Incobotulinumtoxina,Overall,873585.3,782,346,995521.75,904,388,1004156.44,947,409,1282705.65,1170,517,2236227.49,1903,823
Xeomin,Incobotulinumtoxina,Merz,873585.3,782,346,995521.75,904,388,1004156.44,947,409,1282705.65,1170,517,2236227.49,1903,823
Xerava,"Eravacycline Di-Hydrochloride",Overall,"","","",85972.95,100,38,271814.23,340,79,402033.66,648,135,664235.89,794,183
Xerava,"Eravacycline Di-Hydrochloride","Tetraphase Phar","","","",85972.95,100,38,271814.23,340,79,402033.66,648,135,664235.89,794,183
Xerese,Acyclovir/Hydrocortisone,Overall,630207.1,344,234,1919013.67,364,255,513362.76,348,247,488533.77,322,226,452625.24,311,203
Xerese,Acyclovir/Hydrocortisone,"Bausch Health U",630207.1,344,234,1919013.67,364,255,513362.76,348,247,488533.77,322,226,452625.24,311,203
Xermelo,"Telotristat Etiprate",Overall,8985928.06,1596,345,11727238.55,1912,328,13645487.4,2017,340,15852872.92,2106,339,16591593.55,2076,346
Xermelo,"Telotristat Etiprate","Tersera Therape","","","","","","","","","","","","",12401503.37,1548,299
Xermelo,"Telotristat Etiprate",Lexicon/Tersera,8985928.06,1596,345,11727238.55,1912,328,13645487.4,2017,340,15852872.92,2106,339,4190090.18,528,220
Xgeva,Denosumab,Overall,23416164.43,10221,2048,30064469.14,12668,2456,31600873.13,12982,2511,31888555.62,12268,2371,38647365.22,13640,2674
Xgeva,Denosumab,Amgen,23416164.43,10221,2048,30064469.14,12668,2456,31600873.13,12982,2511,31888555.62,12268,2371,38647365.22,13640,2674
Xhance,"Fluticasone Propionate",Overall,600667.85,1013,587,3963249.66,6321,2708,8228874.77,12283,4357,11979404.04,16948,5730,15573543.22,20906,6770
Xhance,"Fluticasone Propionate","Optinose US, In",600667.85,1013,587,3963249.66,6321,2708,8228874.77,12283,4357,11979404.04,16948,5730,15573543.22,20906,6770
Xiaflex,"Collagenase Clostridium Hist.",Overall,15915528.34,2315,1651,26574904.87,3510,2436,30987013.34,3709,2564,46325487.41,5033,3406,63949526.67,6440,4293
Xiaflex,"Collagenase Clostridium Hist.","Auxilium/Endo P",15915528.34,2315,1651,26574904.87,3510,2436,30987013.34,3709,2564,46325487.41,5033,3406,63949526.67,6440,4293
Xifaxan,Rifaximin,Overall,633415245.39,326717,79804,762215285.28,364021,88686,844562189.07,360725,83804,890298769.04,357681,87233,969541694.2,360882,88758
Xifaxan,Rifaximin,"Salix Pharmaceu",633415245.39,326717,79804,762215285.28,364021,88686,844562189.07,360725,83804,890298769.04,357681,87233,969541694.2,360882,88758
"Xigduo XR","Dapagliflozin/Metformin HCl",Overall,34708249.52,52848,11850,52774024.55,72624,15699,73873719.87,93057,19955,114228125.94,129660,29188,153804791.15,161366,35699
"Xigduo XR","Dapagliflozin/Metformin HCl",Astrazeneca,34708249.52,52848,11850,52774024.55,72624,15699,73873719.87,93057,19955,114228125.94,129660,29188,153804791.15,161366,35699
Xiidra,Lifitegrast,Overall,140974670.46,218845,77294,171690070.22,241068,79757,177838282.74,225229,74134,270374782.18,302280,99941,333902960.61,332887,121062
Xiidra,Lifitegrast,Shire/Novartis,140974670.46,218845,77294,171690070.22,241068,79757,149805339.89,192212,66851,9250440.81,12806,6674,1393154.9,1920,955
Xiidra,Lifitegrast,Novartis,"","","","","","",28032942.85,33017,26019,261124341.37,289474,97262,332509805.71,330967,120672
Ximino,"Minocycline HCl",Overall,"","",23,"","",25,"","",39,"","","",17534.42,16,""
Ximino,"Minocycline HCl","Journey Medical","","","","","","","","","","","","",17534.42,16,""
Xofluza,"Baloxavir Marboxil",Overall,40697.72,256,254,1113775.99,7249,7046,1871273.71,12098,11680,644816.78,3915,3804,2414067.68,14437,14129
Xofluza,"Baloxavir Marboxil","Genentech, Inc.",40697.72,256,254,1113775.99,7249,7046,1871273.71,12098,11680,644816.78,3915,3804,2414067.68,14437,14129
Xolair,Omalizumab,Overall,138917224.63,40015,6135,147919045.95,45772,6515,150601320.94,49179,6456,161212649.7,54013,6736,208230097.21,68699,8052
Xolair,Omalizumab,"Genentech, Inc.",138917224.63,40015,6135,147919045.95,45772,6515,150601320.94,49179,6456,161212649.7,54013,6736,208230097.21,68699,8052
Xolegel,Ketoconazole,Overall,"","","","","","",338843.63,407,274,388747.82,449,307,268981.27,301,211
Xolegel,Ketoconazole,"Almirall, LLC","","","","","","",338843.63,407,274,388747.82,449,307,268981.27,301,211
Xopenex,"Levalbuterol HCl",Overall,162064.3,377,102,80084.34,204,76,52126.23,141,41,31900.07,97,30,39282.24,106,49
Xopenex,"Levalbuterol HCl","Akorn Inc.",162064.3,377,102,80084.34,204,76,52126.23,141,41,31900.07,97,30,39282.24,106,49
"Xopenex HFA","Levalbuterol Tartrate",Overall,10609442.89,117650,32884,8463215.56,93362,28087,7378564.4,78416,22189,2304378.7,23446,8951,1738059.16,16781,5779
"Xopenex HFA","Levalbuterol Tartrate",Sunovion/Lupin,10609442.89,117650,32884,8463215.56,93362,28087,7378564.4,78416,22189,2304378.7,23446,8951,1738059.16,16781,5779
